Source.Name,TypeCode,FreqCode,RefPeriodId,RefYear,RefMonth,Period,ReporterCode,ReporterISO,ReporterDesc,FlowCode,FlowDesc,PartnerCode,PartnerISO,PartnerDesc,Partner2Code,Partner2ISO,Partner2Desc,ClassificationCode,ClassificationSearchCode,IsOriginalClassification,CmdCode,CmdDesc,Commodity,AggrLevel,IsLeaf,CustomsCode,CustomsDesc,MosCode,MotCode,MotDesc,QtyUnitCode,QtyUnitAbbr,Qty,IsQtyEstimated,AltQtyUnitCode,AltQtyUnitAbbr,AtlQty,IsAltQtyEstimated,NetWgt,IsNetWgtEstimated,GrossWgt,IsGrossWgtEstimated,Cifvalue,Fobvalue,PrimaryValue,LegacyEstimationFlag,IsReported,IsAggregate,Column1
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,2606,Aluminium ores and concentrates,Aluminium,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,35422000,FALSE,21,1000 KG,35422,FALSE,35422000,FALSE,0,FALSE,14511067.79,0,14511067.79,0,FALSE,TRUE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,2606,Aluminium ores and concentrates,Aluminium,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,28376000,FALSE,21,1000 KG,28376,FALSE,28376000,FALSE,0,FALSE,10229515.2,0,10229515.2,0,FALSE,TRUE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,328,GUY,Guyana,0,W00,World,H5,HS,TRUE,2606,Aluminium ores and concentrates,Aluminium,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7006000,FALSE,21,1000 KG,7006,FALSE,7006000,FALSE,0,FALSE,4263831,0,4263831,0,FALSE,TRUE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,699,IND,India,0,W00,World,H5,HS,TRUE,2606,Aluminium ores and concentrates,Aluminium,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20000,FALSE,21,1000 KG,20,FALSE,20000,FALSE,0,FALSE,8364.365,0,8364.365,0,FALSE,TRUE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,724,ESP,Spain,0,W00,World,H5,HS,TRUE,2606,Aluminium ores and concentrates,Aluminium,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20000,FALSE,21,1000 KG,20,FALSE,20000,FALSE,0,FALSE,9357.223,0,9357.223,0,FALSE,TRUE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,281820,Aluminium oxide; other than artificial corundum,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,94999843,FALSE,8,kg,94999843,FALSE,94999843,FALSE,0,FALSE,80247857.06,0,80247857.06,0,FALSE,TRUE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,36,AUS,Australia,0,W00,World,H5,HS,TRUE,281820,Aluminium oxide; other than artificial corundum,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,36786300,FALSE,8,kg,36786300,FALSE,36786300,FALSE,0,FALSE,15032758.76,0,15032758.76,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,40,AUT,Austria,0,W00,World,H5,HS,TRUE,281820,Aluminium oxide; other than artificial corundum,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2000,FALSE,8,kg,2000,FALSE,2000,FALSE,0,FALSE,12523.131,0,12523.131,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,76,BRA,Brazil,0,W00,World,H5,HS,TRUE,281820,Aluminium oxide; other than artificial corundum,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1827550,FALSE,8,kg,1827550,FALSE,1827550,FALSE,0,FALSE,980438.442,0,980438.442,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,124,CAN,Canada,0,W00,World,H5,HS,TRUE,281820,Aluminium oxide; other than artificial corundum,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,179600,FALSE,8,kg,179600,FALSE,179600,FALSE,0,FALSE,301538.632,0,301538.632,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,281820,Aluminium oxide; other than artificial corundum,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3214360,FALSE,8,kg,3214360,FALSE,3214360,FALSE,0,FALSE,3450099.127,0,3450099.127,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,208,DNK,Denmark,0,W00,World,H5,HS,TRUE,281820,Aluminium oxide; other than artificial corundum,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,435,FALSE,8,kg,435,FALSE,435,FALSE,0,FALSE,37241.562,0,37241.562,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,251,FRA,France,0,W00,World,H5,HS,TRUE,281820,Aluminium oxide; other than artificial corundum,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,21072100,FALSE,8,kg,21072100,FALSE,21072100,FALSE,0,FALSE,21179976.84,0,21179976.84,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,276,DEU,Germany,0,W00,World,H5,HS,TRUE,281820,Aluminium oxide; other than artificial corundum,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7156710,FALSE,8,kg,7156710,FALSE,7156710,FALSE,0,FALSE,13113019.94,0,13113019.94,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,360,IDN,Indonesia,0,W00,World,H5,HS,TRUE,281820,Aluminium oxide; other than artificial corundum,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9193760,FALSE,8,kg,9193760,FALSE,9193760,FALSE,0,FALSE,4963487.173,0,4963487.173,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,410,KOR,South Korea,0,W00,World,H5,HS,TRUE,281820,Aluminium oxide; other than artificial corundum,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11910100,FALSE,8,kg,11910100,FALSE,11910100,FALSE,0,FALSE,11809087.58,0,11809087.58,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,490,S19,"Other Asia, nes",0,W00,World,H5,HS,TRUE,281820,Aluminium oxide; other than artificial corundum,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,498,FALSE,8,kg,498,FALSE,498,FALSE,0,FALSE,79597.282,0,79597.282,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,620,PRT,Portugal,0,W00,World,H5,HS,TRUE,281820,Aluminium oxide; other than artificial corundum,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,100,FALSE,8,kg,100,FALSE,100,FALSE,0,FALSE,3343.873,0,3343.873,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,699,IND,India,0,W00,World,H5,HS,TRUE,281820,Aluminium oxide; other than artificial corundum,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1738410,FALSE,8,kg,1738410,FALSE,1738410,FALSE,0,FALSE,1886824.623,0,1886824.623,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,702,SGP,Singapore,0,W00,World,H5,HS,TRUE,281820,Aluminium oxide; other than artificial corundum,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,71519,FALSE,8,kg,71519,FALSE,71519,FALSE,0,FALSE,98386.661,0,98386.661,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,704,VNM,Vietnam,0,W00,World,H5,HS,TRUE,281820,Aluminium oxide; other than artificial corundum,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,520360,FALSE,8,kg,520360,FALSE,520360,FALSE,0,FALSE,214026.581,0,214026.581,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,705,SVN,Slovenia,0,W00,World,H5,HS,TRUE,281820,Aluminium oxide; other than artificial corundum,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,454000,FALSE,8,kg,454000,FALSE,454000,FALSE,0,FALSE,846627.337,0,846627.337,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,724,ESP,Spain,0,W00,World,H5,HS,TRUE,281820,Aluminium oxide; other than artificial corundum,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6008,FALSE,8,kg,6008,FALSE,6008,FALSE,0,FALSE,9113.692,0,9113.692,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,792,TUR,Turkey,0,W00,World,H5,HS,TRUE,281820,Aluminium oxide; other than artificial corundum,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10800,FALSE,8,kg,10800,FALSE,10800,FALSE,0,FALSE,53576.895,0,53576.895,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,281820,Aluminium oxide; other than artificial corundum,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,578,FALSE,8,kg,578,FALSE,578,FALSE,0,FALSE,19173.41,0,19173.41,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,842,USA,USA,0,W00,World,H5,HS,TRUE,281820,Aluminium oxide; other than artificial corundum,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,854655,FALSE,8,kg,854655,FALSE,854655,FALSE,0,FALSE,6157015.537,0,6157015.537,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,281830,Aluminium hydroxide,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,688491248,FALSE,8,kg,688491248,FALSE,688491248,FALSE,0,FALSE,170307797.9,0,170307797.9,0,FALSE,TRUE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,36,AUS,Australia,0,W00,World,H5,HS,TRUE,281830,Aluminium hydroxide,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,292908000,FALSE,8,kg,292908000,FALSE,292908000,FALSE,0,FALSE,57598646.28,0,57598646.28,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,76,BRA,Brazil,0,W00,World,H5,HS,TRUE,281830,Aluminium hydroxide,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,284526000,FALSE,8,kg,284526000,FALSE,284526000,FALSE,0,FALSE,55569234.06,0,55569234.06,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,124,CAN,Canada,0,W00,World,H5,HS,TRUE,281830,Aluminium hydroxide,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,508032,FALSE,8,kg,508032,FALSE,508032,FALSE,0,FALSE,284276.006,0,284276.006,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,281830,Aluminium hydroxide,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,34261600,FALSE,8,kg,34261600,FALSE,34261600,FALSE,0,FALSE,14015856.18,0,14015856.18,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,208,DNK,Denmark,0,W00,World,H5,HS,TRUE,281830,Aluminium hydroxide,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,956,FALSE,8,kg,956,FALSE,956,FALSE,0,FALSE,82622.69,0,82622.69,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,251,FRA,France,0,W00,World,H5,HS,TRUE,281830,Aluminium hydroxide,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1208600,FALSE,8,kg,1208600,FALSE,1208600,FALSE,0,FALSE,524472.84,0,524472.84,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,276,DEU,Germany,0,W00,World,H5,HS,TRUE,281830,Aluminium hydroxide,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2736410,FALSE,8,kg,2736410,FALSE,2736410,FALSE,0,FALSE,5464215.708,0,5464215.708,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,360,IDN,Indonesia,0,W00,World,H5,HS,TRUE,281830,Aluminium hydroxide,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16750600,FALSE,8,kg,16750600,FALSE,16750600,FALSE,0,FALSE,4582604.157,0,4582604.157,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,410,KOR,South Korea,0,W00,World,H5,HS,TRUE,281830,Aluminium hydroxide,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,37998000,FALSE,8,kg,37998000,FALSE,37998000,FALSE,0,FALSE,13786562.06,0,13786562.06,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,699,IND,India,0,W00,World,H5,HS,TRUE,281830,Aluminium hydroxide,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1092000,FALSE,8,kg,1092000,FALSE,1092000,FALSE,0,FALSE,419763.731,0,419763.731,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,704,VNM,Vietnam,0,W00,World,H5,HS,TRUE,281830,Aluminium hydroxide,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11673100,FALSE,8,kg,11673100,FALSE,11673100,FALSE,0,FALSE,3036208.248,0,3036208.248,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,724,ESP,Spain,0,W00,World,H5,HS,TRUE,281830,Aluminium hydroxide,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1500,FALSE,8,kg,1500,FALSE,1500,FALSE,0,FALSE,2463.413,0,2463.413,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,757,CHE,Switzerland,0,W00,World,H5,HS,TRUE,281830,Aluminium hydroxide,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4000,FALSE,8,kg,4000,FALSE,4000,FALSE,0,FALSE,20709.53,0,20709.53,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,764,THA,Thailand,0,W00,World,H5,HS,TRUE,281830,Aluminium hydroxide,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,522180,FALSE,8,kg,522180,FALSE,522180,FALSE,0,FALSE,133024.311,0,133024.311,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,784,ARE,United Arab Emirates,0,W00,World,H5,HS,TRUE,281830,Aluminium hydroxide,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20530,FALSE,8,kg,20530,FALSE,20530,FALSE,0,FALSE,6088.283,0,6088.283,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,792,TUR,Turkey,0,W00,World,H5,HS,TRUE,281830,Aluminium hydroxide,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,410000,FALSE,8,kg,410000,FALSE,410000,FALSE,0,FALSE,135693.789,0,135693.789,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,842,USA,USA,0,W00,World,H5,HS,TRUE,281830,Aluminium hydroxide,Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3869740,FALSE,8,kg,3869740,FALSE,3869740,FALSE,0,FALSE,14645356.59,0,14645356.59,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,760110,"Aluminium; unwrought, (not alloyed)",Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1169514432,FALSE,8,kg,1169514432,FALSE,1169514432,FALSE,0,FALSE,2089456401,0,2089456401,0,FALSE,TRUE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,32,ARG,Argentina,0,W00,World,H5,HS,TRUE,760110,"Aluminium; unwrought, (not alloyed)",Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,60049100,FALSE,8,kg,60049100,FALSE,60049100,FALSE,0,FALSE,107232890.5,0,107232890.5,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,36,AUS,Australia,0,W00,World,H5,HS,TRUE,760110,"Aluminium; unwrought, (not alloyed)",Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,280178000,FALSE,8,kg,280178000,FALSE,280178000,FALSE,0,FALSE,497096536.5,0,497096536.5,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,48,BHR,Bahrain,0,W00,World,H5,HS,TRUE,760110,"Aluminium; unwrought, (not alloyed)",Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2241790,FALSE,8,kg,2241790,FALSE,2241790,FALSE,0,FALSE,3463409.052,0,3463409.052,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,76,BRA,Brazil,0,W00,World,H5,HS,TRUE,760110,"Aluminium; unwrought, (not alloyed)",Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,121404000,FALSE,8,kg,121404000,FALSE,121404000,FALSE,0,FALSE,211902192.1,0,211902192.1,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,760110,"Aluminium; unwrought, (not alloyed)",Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1211280,FALSE,8,kg,1211280,FALSE,1211280,FALSE,0,FALSE,3482245.264,0,3482245.264,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,251,FRA,France,0,W00,World,H5,HS,TRUE,760110,"Aluminium; unwrought, (not alloyed)",Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3005,FALSE,8,kg,3005,FALSE,3005,FALSE,0,FALSE,206139.913,0,206139.913,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,276,DEU,Germany,0,W00,World,H5,HS,TRUE,760110,"Aluminium; unwrought, (not alloyed)",Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,617549,FALSE,8,kg,617549,FALSE,617549,FALSE,0,FALSE,7955831.681,0,7955831.681,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,410,KOR,South Korea,0,W00,World,H5,HS,TRUE,760110,"Aluminium; unwrought, (not alloyed)",Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1000,FALSE,8,kg,1000,FALSE,1000,FALSE,0,FALSE,2023.183,0,2023.183,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,458,MYS,Malaysia,0,W00,World,H5,HS,TRUE,760110,"Aluminium; unwrought, (not alloyed)",Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,35626200,FALSE,8,kg,35626200,FALSE,35626200,FALSE,0,FALSE,64438364.46,0,64438364.46,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,512,OMN,Oman,0,W00,World,H5,HS,TRUE,760110,"Aluminium; unwrought, (not alloyed)",Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8688000,FALSE,8,kg,8688000,FALSE,8688000,FALSE,0,FALSE,16490050.29,0,16490050.29,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,554,NZL,New Zealand,0,W00,World,H5,HS,TRUE,760110,"Aluminium; unwrought, (not alloyed)",Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,142114000,FALSE,8,kg,142114000,FALSE,142114000,FALSE,0,FALSE,258597781,0,258597781,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,579,NOR,Norway,0,W00,World,H5,HS,TRUE,760110,"Aluminium; unwrought, (not alloyed)",Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,537885,FALSE,8,kg,537885,FALSE,537885,FALSE,0,FALSE,2559561.216,0,2559561.216,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,634,QAT,Qatar,0,W00,World,H5,HS,TRUE,760110,"Aluminium; unwrought, (not alloyed)",Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4918360,FALSE,8,kg,4918360,FALSE,4918360,FALSE,0,FALSE,8499627.796,0,8499627.796,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,643,RUS,Russia,0,W00,World,H5,HS,TRUE,760110,"Aluminium; unwrought, (not alloyed)",Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,220073000,FALSE,8,kg,220073000,FALSE,220073000,FALSE,0,FALSE,387008091.2,0,387008091.2,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,682,SAU,Saudi Arabia,0,W00,World,H5,HS,TRUE,760110,"Aluminium; unwrought, (not alloyed)",Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,97499400,FALSE,8,kg,97499400,FALSE,97499400,FALSE,0,FALSE,170690460.5,0,170690460.5,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,699,IND,India,0,W00,World,H5,HS,TRUE,760110,"Aluminium; unwrought, (not alloyed)",Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,54096900,FALSE,8,kg,54096900,FALSE,54096900,FALSE,0,FALSE,96389526.41,0,96389526.41,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,704,VNM,Vietnam,0,W00,World,H5,HS,TRUE,760110,"Aluminium; unwrought, (not alloyed)",Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,56102,FALSE,8,kg,56102,FALSE,56102,FALSE,0,FALSE,120885.211,0,120885.211,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,760110,"Aluminium; unwrought, (not alloyed)",Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,42884200,FALSE,8,kg,42884200,FALSE,42884200,FALSE,0,FALSE,76305112.77,0,76305112.77,0,TRUE,FALSE,
Aluminium_TradeData_3_3_2023_11_28_35.csv,C,A,20200101,2020,52,2020,392,JPN,Japan,M,Import,764,THA,Thailand,0,W00,World,H5,HS,TRUE,760110,"Aluminium; unwrought, (not alloyed)",Aluminium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1690090,FALSE,8,kg,1690090,FALSE,1690090,FALSE,0,FALSE,3634574.117,0,3634574.117,0,TRUE,FALSE,
